transaction_id,employee_id,punch_datetime,device_no,status,mandt,P_Day,ISManual,data_flag,record_datetime
9992572,13991463,2023-12-13T10:06:48,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992573,13000760,2023-12-13T10:08:07,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992574,13000763,2023-12-13T10:15:03,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992575,13000672,2023-12-13T11:04:26,42,01,300,N,N,API,2023-12-15 11:36:57.819639
9992576,13991430,2023-12-13T11:04:34,42,01,300,N,N,API,2023-12-15 11:36:57.819639
9992577,13000748,2023-12-13T11:15:46,42,01,300,N,N,API,2023-12-15 11:36:57.819639
9992578,13000031,2023-12-13T12:29:17,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992579,13000759,2023-12-13T12:42:31,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992580,13991375,2023-12-13T13:03:16,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992581,13000075,2023-12-13T13:08:04,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992582,13000722,2023-12-13T13:09:51,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992583,13000761,2023-12-13T13:13:26,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992584,13991461,2023-12-13T13:21:02,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992585,13991447,2023-12-13T14:07:57,42,01,300,N,N,API,2023-12-15 11:36:57.819639
9992586,13000679,2023-12-13T14:48:39,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992587,13991374,2023-12-13T09:59:47,41,01,300,N,N,API,2023-12-15 11:36:57.819639
9992588,13000753,2023-12-13T12:19:31,41,01,300,N,N,API,2023-12-15 11:36:57.819639
9992589,13000758,2023-12-13T19:04:15,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992590,13000735,2023-12-13T19:07:00,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992591,13000763,2023-12-13T19:16:23,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992592,13000764,2023-12-13T19:17:14,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992593,13000751,2023-12-13T19:20:57,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992594,13991460,2023-12-13T20:09:43,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992595,13991430,2023-12-13T20:09:45,42,01,300,N,N,API,2023-12-15 11:36:57.819639
9992596,13000748,2023-12-13T20:09:50,42,01,300,N,N,API,2023-12-15 11:36:57.819639
9992597,13000583,2023-12-13T20:13:22,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992598,13991463,2023-12-13T20:17:27,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992599,13000760,2023-12-13T20:18:17,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992600,13000023,2023-12-13T20:35:52,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992601,13000085,2023-12-13T21:09:53,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992602,13991415,2023-12-13T21:17:46,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992603,13000679,2023-12-13T22:08:08,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992604,13000759,2023-12-13T22:15:32,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992605,13991461,2023-12-13T22:16:03,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992606,13000722,2023-12-13T22:16:22,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992607,13991375,2023-12-13T22:18:01,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992608,13000031,2023-12-13T22:30:06,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992609,13000761,2023-12-13T22:30:14,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992610,13000075,2023-12-13T22:30:23,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992611,13000393,2023-12-13T22:31:01,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992612,13000014,2023-12-13T23:29:15,42,01,300,N,N,API,2023-12-15 11:36:57.819639
9992613,13991447,2023-12-13T23:29:24,42,01,300,N,N,API,2023-12-15 11:36:57.819639
9992614,13000676,2023-12-13T23:30:02,42,01,300,N,N,API,2023-12-15 11:36:57.819639
9992615,13000023,2023-12-14T09:52:57,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992616,13000764,2023-12-14T09:53:09,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992617,13000735,2023-12-14T09:53:20,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992618,13000085,2023-12-14T09:53:53,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992619,13000757,2023-12-14T09:53:58,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992620,13991415,2023-12-14T10:10:06,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992621,13000751,2023-12-14T10:11:56,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992622,13000760,2023-12-14T10:12:55,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992623,13991463,2023-12-14T10:13:07,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992624,13991460,2023-12-14T10:28:30,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992625,13000753,2023-12-14T10:26:12,41,01,300,N,N,API,2023-12-15 11:36:57.819639
9992626,13000763,2023-12-14T10:40:32,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992627,13000186,2023-12-14T11:12:21,42,01,300,N,N,API,2023-12-15 11:36:57.819639
9992628,13000748,2023-12-14T11:12:36,42,01,300,N,N,API,2023-12-15 11:36:57.819639
9992629,13991430,2023-12-14T11:12:42,42,01,300,N,N,API,2023-12-15 11:36:57.819639
9992630,13991375,2023-12-14T11:22:16,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992631,13991461,2023-12-14T12:59:12,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992632,13000759,2023-12-14T12:59:15,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992633,13000031,2023-12-14T13:01:56,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992634,13991423,2023-12-14T13:02:43,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992635,13000321,2023-12-14T13:10:17,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992636,13000679,2023-12-14T13:14:32,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992637,13000075,2023-12-14T13:21:59,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992638,13000756,2023-12-14T13:44:10,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992639,13991307,2023-12-14T13:58:25,42,01,300,N,N,API,2023-12-15 11:36:57.819639
9992640,13700349,2023-12-14T14:43:02,40,01,300,N,N,API,2023-12-15 11:36:57.819639
9992641,13000014,2023-12-14T14:13:08,42,01,300,N,N,API,2023-12-15 11:36:57.819639
9992642,13000753,2023-12-14T15:57:57,41,01,300,N,N,API,2023-12-15 11:36:57.819639
9992643,13000085,2023-12-14T18:43:59,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992644,13000735,2023-12-14T19:10:19,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992645,13000764,2023-12-14T19:12:46,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992646,13000760,2023-12-14T19:14:02,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992650,13991463,2023-12-14T20:26:38,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992651,13000186,2023-12-14T20:51:01,42,01,300,N,N,API,2023-12-15 11:36:57.819639
9992652,13991460,2023-12-14T21:07:24,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992654,13000759,2023-12-14T22:01:38,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992655,13991461,2023-12-14T22:02:03,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992656,13000756,2023-12-14T22:03:04,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992657,13000679,2023-12-14T22:06:40,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992658,13000748,2023-12-14T23:01:12,42,01,300,N,N,API,2023-12-15 11:36:57.819639
9992647,13991415,2023-12-14T20:02:36,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992648,13991375,2023-12-14T20:04:52,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992649,13991430,2023-12-14T20:06:47,42,01,300,N,N,API,2023-12-15 11:36:57.819639
9992653,13000023,2023-12-14T20:19:46,41,01,300,N,N,API,2023-12-15 11:36:57.819639
9992659,13000321,2023-12-14T23:13:04,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992660,13000075,2023-12-14T23:19:18,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992661,13991307,2023-12-14T23:25:57,42,01,300,N,N,API,2023-12-15 11:36:57.819639
9992662,13000014,2023-12-14T23:28:09,42,01,300,N,N,API,2023-12-15 11:36:57.819639
9992663,13991423,2023-12-14T23:30:13,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992664,13000763,2023-12-14T23:33:47,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992665,13000031,2023-12-14T23:35:03,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992677,13000031,2023-12-15T10:24:36,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992678,13000763,2023-12-15T10:27:24,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992681,13000672,2023-12-15T11:05:26,42,01,300,N,N,API,2023-12-15 11:36:57.819639
9992682,13991430,2023-12-15T11:05:33,42,01,300,N,N,API,2023-12-15 11:36:57.819639
9992683,13991307,2023-12-15T11:11:11,42,01,300,N,N,API,2023-12-15 11:36:57.819639
9992684,13991447,2023-12-15T11:11:18,42,01,300,N,N,API,2023-12-15 11:36:57.819639
9992685,13000761,2023-12-15T11:11:31,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992680,13000679,2023-12-15T10:56:40,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992666,13000753,2023-12-15T09:43:43,41,01,300,N,N,API,2023-12-15 11:36:57.819639
9992667,13000735,2023-12-15T09:58:21,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992668,13000764,2023-12-15T09:58:35,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992669,13000757,2023-12-15T09:59:19,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992670,13000023,2023-12-15T10:02:42,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992671,13991415,2023-12-15T10:06:22,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992672,13991462,2023-12-15T10:09:32,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992673,13000758,2023-12-15T10:10:40,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992674,13000760,2023-12-15T10:10:51,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992675,13991460,2023-12-15T10:12:49,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992676,13000085,2023-12-15T10:13:55,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992679,13000075,2023-12-15T10:43:42,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992686,13000756,2023-12-15T11:30:09,43,01,300,N,N,API,2023-12-15 11:36:57.819639
